   50.00000      6.6902600E-03
   50.95487      6.6958768E-03
   51.92797      6.7189620E-03
   52.91966      6.7482800E-03
   53.93029      6.7763943E-03
   54.96022      6.7938371E-03
   56.00982      6.8320129E-03
   57.07946      6.8852683E-03
   58.16953      6.9541670E-03
   59.28041      7.0525794E-03
   60.41252      7.1508018E-03
   61.56624      7.2496487E-03
   62.74199      7.3778504E-03
   63.94020      7.5188964E-03
   65.16129      7.6345145E-03
   66.40570      7.7364990E-03
   67.67388      7.8159319E-03
   68.96628      7.8764120E-03
   70.28335      7.9094386E-03
   71.62558      7.9303700E-03
   72.99345      7.9554524E-03
   74.38743      7.9725459E-03
   75.80804      7.9935268E-03
   77.25577      8.0290670E-03
   78.73116      8.0755781E-03
   80.23471      8.1096143E-03
   81.76699      8.1234751E-03
   83.32852      8.0571882E-03
   84.91988      8.0998251E-03
   86.54163      8.2346909E-03
   88.19435      8.3379997E-03
   89.87863      8.4189447E-03
   91.59509      8.4822616E-03
   93.34431      8.5392008E-03
   95.12695      8.5652294E-03
   96.94362      8.5595744E-03
   98.79499      8.5471701E-03
   100.6817      8.5312547E-03
   102.6045      8.5180281E-03
   104.5640      8.4941657E-03
   106.5609      8.4562469E-03
   108.5959      8.3951838E-03
   110.6698      8.3148135E-03
   112.7833      8.2285339E-03
   114.9372      8.1345774E-03
   117.1322      8.0303950E-03
   119.3691      7.9142451E-03
   121.6487      7.7899629E-03
   123.9719      7.6577505E-03
   126.3394      7.5185983E-03
   128.7522      7.3869722E-03
   131.2110      7.2509623E-03
   133.7168      7.0791729E-03
   136.2704      6.8584569E-03
   138.8729      6.6202763E-03
   141.5250      6.3725170E-03
   144.2277      6.1005210E-03
   146.9821      5.7882429E-03
   149.7891      5.4635587E-03
   152.6497      5.1328270E-03
   155.5649      4.7906870E-03
   158.5358      4.4180113E-03
   161.5634      4.0258234E-03
   164.6488      3.6443183E-03
   167.7932      3.2699080E-03
   170.9976      2.8827630E-03
   174.2632      2.5183207E-03
   177.5912      2.1977166E-03
   180.9827      1.9140345E-03
   184.4390      1.6656478E-03
   187.9613      1.4508010E-03
   191.5509      1.2666500E-03
   195.2090      1.1100479E-03
   198.9370      9.7636064E-04
   202.7362      8.6090015E-04
   206.6079      7.5856462E-04
   210.5536      6.6810090E-04
   214.5746      5.8965496E-04
