   50.00000      8.7159729E-05
   50.95487      9.0680238E-05
   51.92797      9.4760391E-05
   52.91966      9.9121782E-05
   53.93029      1.0358611E-04
   54.96022      1.0795069E-04
   56.00982      1.1310743E-04
   57.07946      1.1890726E-04
   58.16953      1.2543440E-04
   59.28041      1.3318405E-04
   60.41252      1.4118686E-04
   61.56624      1.4959199E-04
   62.74199      1.5947800E-04
   63.94020      1.7018172E-04
   65.16129      1.8024159E-04
   66.40570      1.9005737E-04
   67.67388      1.9920433E-04
   68.96628      2.0773557E-04
   70.28335      2.1521265E-04
   71.62558      2.2244154E-04
   72.99345      2.3012402E-04
   74.38743      2.3760532E-04
   75.80804      2.4563924E-04
   77.25577      2.5477755E-04
   78.73116      2.6471063E-04
   80.23471      2.7400083E-04
   81.76699      2.8213943E-04
   83.32852      2.8571291E-04
   84.91988      2.9822500E-04
   86.54163      3.1603113E-04
   88.19435      3.3193640E-04
   89.87863      3.4643910E-04
   91.59509      3.5997413E-04
   93.34431      3.7297056E-04
   95.12695      3.8334369E-04
   96.94362      3.9113438E-04
   98.79499      3.9856415E-04
   100.6817      4.0569867E-04
   102.6045      4.1286086E-04
   104.5640      4.1853514E-04
   106.5609      4.2229122E-04
   108.5959      4.2325477E-04
   110.6698      4.2216887E-04
   112.7833      4.2026723E-04
   114.9372      4.1722748E-04
   117.1322      4.1263722E-04
   119.3691      4.0646596E-04
   121.6487      3.9909012E-04
   123.9719      3.9045545E-04
   126.3394      3.8076247E-04
   128.7522      3.7122052E-04
   131.2110      3.5909883E-04
   133.7168      3.4192012E-04
   136.2704      3.2090530E-04
   138.8729      2.9942207E-04
   141.5250      2.7765575E-04
   144.2277      2.5465907E-04
   146.9821      2.3126896E-04
   149.7891      2.1015521E-04
   152.6497      1.9085732E-04
   155.5649      1.7287457E-04
   158.5358      1.5568214E-04
   161.5634      1.4061785E-04
   164.6488      1.2741919E-04
   167.7932      1.1547992E-04
   170.9976      1.0402705E-04
   174.2632      9.4252711E-05
   177.5912      8.5886444E-05
   180.9827      7.8443991E-05
   184.4390      7.1769173E-05
   187.9613      6.5774329E-05
   191.5509      6.0391940E-05
   195.2090      5.5591368E-05
   198.9370      5.1302104E-05
   202.7362      4.7445021E-05
   206.6079      4.3880504E-05
   210.5536      4.0629457E-05
   214.5746      3.7823396E-05
   218.6724      3.4976674E-05
   222.8485      3.2138381E-05
   227.1043      2.9403825E-05
   231.4414      2.6813274E-05
   235.8613      2.4350726E-05
   240.3657      2.1954927E-05
   244.9560      1.9677174E-05
   249.6341      1.7574734E-05
   254.4014      1.5662374E-05
   259.2598      1.3939671E-05
   264.2110      1.2453591E-05
   269.2568      1.1256364E-05
   274.3989      1.0410272E-05
   279.6392      9.9514737E-06
   284.9796      9.8710207E-06
   290.4219      1.0216191E-05
   295.9682      1.1034235E-05
   301.6205      1.2368985E-05
   307.3806      1.4274429E-05
   313.2508      1.6803988E-05
   319.2331      1.9944506E-05
   325.3296      2.3695424E-05
   331.5425      2.8104992E-05
   337.8741      3.3213648E-05
   344.3266      3.9077891E-05
   350.9024      4.5857149E-05
   357.6037      5.3363292E-05
   364.4330      6.1371022E-05
   371.3927      6.9897418E-05
   378.4854      7.8976904E-05
   385.7134      8.8600522E-05
   393.0796      9.8774188E-05
   400.5864      1.0961744E-04
   408.2365      1.2091052E-04
   416.0328      1.3208222E-04
   423.9779      1.4313550E-04
   432.0748      1.5410180E-04
   440.3263      1.6491354E-04
   448.7354      1.7561050E-04
   457.3051      1.8596991E-04
   466.0384      1.9549757E-04
   474.9385      2.0420481E-04
   484.0086      2.1203532E-04
   493.2519      2.1890382E-04
   502.6717      2.2475477E-04
   512.2714      2.2951746E-04
   522.0545      2.3301670E-04
   532.0244      2.3516332E-04
   542.1847      2.3593608E-04
   552.5390      2.3532553E-04
   563.0911      2.3336885E-04
   573.8446      2.3002854E-04
   584.8035      2.2516362E-04
   595.9718      2.1887440E-04
   607.3533      2.1126223E-04
   618.9521      2.0246867E-04
   630.7725      1.9262219E-04
   642.8187      1.8192775E-04
   655.0948      1.7059287E-04
   667.6054      1.5830905E-04
   680.3549      1.4515340E-04
   693.3480      1.3169523E-04
   706.5891      1.1829865E-04
   720.0831      1.0528325E-04
   733.8348      9.2975584E-05
   747.8491      8.1702718E-05
   762.1311      7.1759998E-05
   776.6859      6.3429368E-05
   791.5185      5.6999164E-05
   806.6345      5.2777250E-05
   822.0391      5.0954663E-05
   837.7379      5.1692718E-05
   853.7365      5.5156695E-05
   870.0406      6.1534629E-05
   886.6561      7.1140545E-05
   903.5890      8.3701343E-05
   920.8452      9.8880213E-05
   938.4309      1.1656750E-04
   956.3525      1.3666466E-04
   974.6163      1.5887714E-04
   993.2290      1.8251434E-04
   1012.197      2.0714011E-04
   1031.527      2.3297311E-04
   1051.227      2.5962398E-04
   1071.303      2.8476203E-04
   1091.762      3.0778826E-04
   1112.611      3.2829272E-04
   1133.859      3.4578069E-04
   1155.513      3.5978854E-04
   1177.581      3.6993815E-04
   1200.069      3.7575074E-04
   1222.987      3.7658255E-04
   1246.343      3.7254690E-04
   1270.145      3.6451258E-04
   1294.402      3.5266022E-04
   1319.121      3.3728435E-04
   1344.313      3.1794491E-04
   1369.986      2.9441205E-04
   1396.149      2.6742322E-04
   1422.812      2.3744097E-04
   1449.984      2.0615962E-04
   1477.675      1.7548203E-04
   1505.895      1.4595447E-04
   1534.653      1.1670915E-04
   1563.961      8.8849178E-05
   1593.829      6.5146218E-05
   1624.267      4.7040125E-05
   1655.286      3.4589641E-05
   1686.898      2.8089220E-05
   1719.113      2.8033146E-05
   1751.944      3.3841090E-05
   1785.401      4.4722903E-05
   1819.498      5.9083042E-05
   1854.245      7.5545824E-05
   1889.657      9.1745300E-05
   1925.744      1.0622672E-04
   1962.521      1.1671159E-04
   2000.000      1.2068146E-04
