   50.00000      1.1116482E-03
   50.95487      1.0898316E-03
   51.92797      1.0715192E-03
   52.91966      1.0542038E-03
   53.93029      1.0363869E-03
   54.96022      1.0164265E-03
   56.00982      1.0001917E-03
   57.07946      9.8631112E-04
   58.16953      9.7470515E-04
   59.28041      9.6751010E-04
   60.41252      9.5931522E-04
   61.56624      9.5040828E-04
   62.74199      9.4534084E-04
   63.94020      9.4102439E-04
   65.16129      9.3154702E-04
   66.40570      9.1898191E-04
   67.67388      9.0224150E-04
   68.96628      8.8210695E-04
   70.28335      8.5770222E-04
   71.62558      8.3152036E-04
   72.99345      8.0573530E-04
   74.38743      7.7877095E-04
   75.80804      7.5222750E-04
   77.25577      7.2723662E-04
   78.73116      7.0313166E-04
   80.23471      6.7726092E-04
   81.76699      6.4904470E-04
   83.32852      6.1309949E-04
   84.91988      5.8863591E-04
   86.54163      5.7161273E-04
   88.19435      5.5078021E-04
   89.87863      5.2735931E-04
   91.59509      5.0210487E-04
   93.34431      4.7605252E-04
   95.12695      4.4765382E-04
   96.94362      4.1734453E-04
   98.79499      3.8712463E-04
   100.6817      3.5729224E-04
   102.6045      3.2826446E-04
   104.5640      2.9939343E-04
   106.5609      2.7071722E-04
   108.5959      2.4208134E-04
   110.6698      2.1399424E-04
   112.7833      1.8721670E-04
   114.9372      1.6182019E-04
   117.1322      1.3787618E-04
   119.3691      1.1554268E-04
   121.6487      9.5122305E-05
   123.9719      7.6793433E-05
   126.3394      6.0779086E-05
   128.7522      4.7461188E-05
   131.2110      3.6530448E-05
   133.7168      2.7969583E-05
   136.2704      2.2617613E-05
   138.8729      2.1302663E-05
   141.5250      2.4317578E-05
   144.2277      3.2083175E-05
   146.9821      4.5357916E-05
   149.7891      6.4299042E-05
   152.6497      8.8892870E-05
   155.5649      1.1926276E-04
   158.5358      1.5528282E-04
   161.5634      1.9469507E-04
   164.6488      2.3636638E-04
   167.7932      2.7888757E-04
   170.9976      3.1877658E-04
   174.2632      3.5092485E-04
   177.5912      3.7761862E-04
   180.9827      3.9919562E-04
   184.4390      4.1638207E-04
   187.9613      4.3044868E-04
   191.5509      4.4305241E-04
   195.2090      4.5613950E-04
   198.9370      4.7127149E-04
   202.7362      4.9004325E-04
   206.6079      5.1199819E-04
   210.5536      5.3848198E-04
   214.5746      5.7486852E-04
   218.6724      6.1530527E-04
   222.8485      6.5672706E-04
   227.1043      7.0162403E-04
   231.4414      7.5199344E-04
   235.8613      8.0876576E-04
   240.3657      8.6805207E-04
   244.9560      9.3056844E-04
   249.6341      9.9923613E-04
   254.4014      1.0739079E-03
   259.2598      1.1509955E-03
   264.2110      1.2317051E-03
   269.2568      1.3184637E-03
   274.3989      1.4140259E-03
   279.6392      1.5139463E-03
   284.9796      1.6115870E-03
   290.4219      1.7100604E-03
   295.9682      1.8110228E-03
   301.6205      1.9152586E-03
   307.3806      2.0242219E-03
   313.2508      2.1378195E-03
   319.2331      2.2518425E-03
   325.3296      2.3654285E-03
   331.5425      2.4805535E-03
   337.8741      2.5980100E-03
   344.3266      2.7190857E-03
   350.9024      2.8489132E-03
   357.6037      2.9783284E-03
   364.4330      3.0996245E-03
   371.3927      3.2150594E-03
   378.4854      3.3269303E-03
   385.7134      3.4357545E-03
   393.0796      3.5423336E-03
   400.5864      3.6500271E-03
   408.2365      3.7557029E-03
   416.0328      3.8471641E-03
   423.9779      3.9262190E-03
   432.0748      3.9954111E-03
   440.3263      4.0549687E-03
   448.7354      4.1069337E-03
   457.3051      4.1495301E-03
   466.0384      4.1757291E-03
   474.9385      4.1868454E-03
   484.0086      4.1834940E-03
   493.2519      4.1656899E-03
