case_id,energy_ev,grazing_angle_deg,order,efficiency,diffraction_angle_deg
fixed-00000009,55.571,4.0,-2,0.006347959890644079,11.559856382170238
fixed-00000009,55.571,4.0,-1,0.04590628616372333,8.644489267150973
fixed-00000009,55.571,4.0,0,0.7420062777591176,3.999999999999943
fixed-00000009,55.571,4.0,1,0.0,0.0
fixed-00000009,55.571,4.0,2,0.0,0.0
fixed-00000009,55.571,4.0,3,0.0,0.0
fixed-00000009,55.571,4.0,4,0.0,0.0
fixed-00000009,55.571,4.0,5,0.0,0.0
fixed-00000009,55.571,4.0,6,0.0,0.0
fixed-00000009,55.571,4.0,7,0.0,0.0
fixed-00000009,55.571,4.0,8,0.0,0.0
fixed-00000009,55.571,4.0,9,0.0,0.0
fixed-00000009,55.571,4.0,10,0.0,0.0
fixed-00000009,55.571,4.0,11,0.0,0.0
fixed-00000009,55.571,4.0,12,0.0,0.0
fixed-00000009,55.571,4.0,13,0.0,0.0
fixed-00000009,55.571,4.0,14,0.0,0.0
fixed-00000009,55.571,4.0,15,0.0,0.0
fixed-00000008,55.066,4.0,-15,0.000349644015859667,30.404349998180585
fixed-00000008,55.066,4.0,-14,0.00018710397969664002,29.368780385292894
fixed-00000008,55.066,4.0,-13,0.0002830842938521961,28.29882351043844
fixed-00000008,55.066,4.0,-12,0.000377139311915578,27.190392484467544
fixed-00000008,55.066,4.0,-11,0.00017678026957209278,26.038545779081403
fixed-00000008,55.066,4.0,-10,0.0005044477082588302,24.83721420582063
fixed-00000008,55.066,4.0,-9,0.0005638769014877892,23.578804462291046
fixed-00000008,55.066,4.0,-8,0.00019254220261789683,22.253603341269383
fixed-00000008,55.066,4.0,-7,0.0012120743816586579,20.848844486524442
fixed-00000008,55.066,4.0,-6,0.0008768775875102146,19.347169885951686
fixed-00000008,55.066,4.0,-5,0.0005302376740858068,17.72392381286886
fixed-00000008,55.066,4.0,-4,0.004037042151383329,15.941970585256797
fixed-00000008,55.066,4.0,-3,0.0014163083533776373,13.940533802829094
fixed-00000008,55.066,4.0,-2,0.006242107593249338,11.606563167155088
fixed-00000008,55.066,4.0,-1,0.045039323620322425,8.675631551489829
fixed-00000008,55.066,4.0,0,0.7412130770820792,4.000000000000043
fixed-00000008,55.066,4.0,1,0.0,0.0
fixed-00000008,55.066,4.0,2,0.0,0.0
fixed-00000008,55.066,4.0,3,0.0,0.0
fixed-00000008,55.066,4.0,4,0.0,0.0
fixed-00000008,55.066,4.0,5,0.0,0.0
fixed-00000008,55.066,4.0,6,0.0,0.0
fixed-00000008,55.066,4.0,7,0.0,0.0
fixed-00000008,55.066,4.0,8,0.0,0.0
fixed-00000008,55.066,4.0,9,0.0,0.0
fixed-00000008,55.066,4.0,10,0.0,0.0
fixed-00000008,55.066,4.0,11,0.0,0.0
fixed-00000008,55.066,4.0,12,0.0,0.0
fixed-00000008,55.066,4.0,13,0.0,0.0
fixed-00000008,55.066,4.0,14,0.0,0.0
fixed-00000008,55.066,4.0,15,0.0,0.0
fixed-00000002,52.039,4.0,-15,0.0002522728573529345,31.282505988724793
fixed-00000002,52.039,4.0,-14,0.00013800944283974857,30.214532313290178
fixed-00000002,52.039,4.0,-13,0.0002190747904186869,29.111220426924838
fixed-00000002,52.039,4.0,-12,0.00029648752367918466,27.968356274769036
fixed-00000002,52.039,4.0,-11,0.00013234739169818373,26.780843461359154
fixed-00000002,52.039,4.0,-10,0.0004149013914874716,25.54242096585716
fixed-00000002,52.039,4.0,-9,0.00045146811411320067,24.245253037826245
fixed-00000002,52.039,4.0,-8,0.00015381416622056824,22.879312537140322
fixed-00000002,52.039,4.0,-7,0.001022457042175085,21.431414324813787
fixed-00000002,52.039,4.0,-6,0.0007108482064907075,19.88362036714267
